Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver50	2017-01-15 17:48:00	2017-01-15 17:54:00	6.0	Driving	2.0	14.0	ndd	first	split_1	A	1	8	
driver50	2017-01-15 17:54:00	2017-01-15 17:56:00	2.0	Break	2.0	14.0	ndd	first	split_1	B_T0	1	8	
driver50	2017-01-15 17:56:00	2017-01-15 17:59:00	3.0	Driving	2.0	14.0	ndd	first	split_1	A	1	8	
driver50	2017-01-15 17:59:00	2017-01-15 18:01:00	2.0	Break	2.0	14.0	ndd	first	split_1	B_T0	1	8	
driver50	2017-01-15 18:01:00	2017-01-15 18:03:00	2.0	Driving	2.0	14.0	ndd	first	split_1	A	1	8	
driver50	2017-01-15 18:03:00	2017-01-15 18:06:00	3.0	Break	2.0	14.0	ndd	first	split_1	B_T0	1	8	
driver50	2017-01-15 18:06:00	2017-01-15 18:07:00	1.0	Driving	2.0	14.0	ndd	first	split_1	A	1	8	
driver50	2017-01-15 18:07:00	2017-01-15 18:29:00	22.0	Break	2.0	14.0	ndd	first	split_1	B_T2	1	8	
driver50	2017-01-15 18:29:00	2017-01-15 18:40:00	11.0	Driving	2.0	14.0	ndd	first	split_2	A	1	8	
driver50	2017-01-15 18:40:00	2017-01-15 18:42:00	2.0	Break	2.0	14.0	ndd	first	split_2	B_T0	1	8	
driver50	2017-01-15 18:42:00	2017-01-15 19:27:00	45.0	Sug-Break	2.0	14.0	ndd	first	split_2	B_T3	1	8	
driver50	2017-01-15 19:27:00	2017-01-16 06:27:00	660.0	Sug-Break	2.0	14.0	ndd	second	uninterrupted	DR_T1	1	8	
driver55	2017-07-01 06:59:00	2017-07-01 08:46:00	107.0	Driving	2.0	6.0	ndd	first	split_1	A	1	8	
driver55	2017-07-01 08:46:00	2017-07-01 08:49:00	3.0	Break	2.0	6.0	ndd	first	split_1	B_T0	1	8	
driver55	2017-07-01 08:49:00	2017-07-01 08:50:00	1.0	Driving	2.0	6.0	ndd	first	split_1	A	1	8	
driver55	2017-07-01 08:50:00	2017-07-01 08:55:00	5.0	Break	2.0	6.0	ndd	first	split_1	B_T0	1	8	
driver55	2017-07-01 08:55:00	2017-07-01 08:58:00	3.0	Driving	2.0	6.0	ndd	first	split_1	A	1	8	
driver55	2017-07-01 08:58:00	2017-07-01 09:01:00	3.0	Break	2.0	6.0	ndd	first	split_1	B_T0	1	8	
driver55	2017-07-01 09:01:00	2017-07-01 09:02:00	1.0	Other	2.0	6.0	ndd	first	split_1	A	1	8	
driver55	2017-07-01 09:02:00	2017-07-01 09:12:00	10.0	Break	2.0	6.0	ndd	first	split_1	B_T0	1	8	
driver55	2017-07-01 09:12:00	2017-07-01 09:13:00	1.0	Driving	2.0	6.0	ndd	first	split_1	A	1	8	
driver55	2017-07-01 09:13:00	2017-07-01 09:29:00	16.0	Break	2.0	6.0	ndd	first	split_1	B_T2	1	8	
driver55	2017-07-01 09:29:00	2017-07-01 12:08:00	159.0	Driving	2.0	6.0	ndd	first	split_2	A	1	8	
driver55	2017-07-01 12:08:00	2017-07-01 12:41:00	33.0	Break	2.0	6.0	ndd	first	split_2	B_T3	1	8	
driver55	2017-07-01 12:41:00	2017-07-01 14:10:00	89.0	Driving	2.0	6.0	ndd	second	split_1	A	1	8	
driver55	2017-07-01 14:10:00	2017-07-01 14:34:00	24.0	Break	2.0	6.0	ndd	second	split_1	B_T2	1	8	
driver55	2017-07-01 14:34:00	2017-07-01 17:01:00	147.0	Driving	2.0	6.0	ndd	second	split_2	A	1	8	
driver55	2017-07-01 17:01:00	2017-08-01 02:02:00	541.0	Break	2.0	6.0	ndd	second	split_2	DR_T2	1	8	
driver72	2017-04-01 09:26:00	2017-04-01 09:32:00	6.0	Idle	1.0	3.0	ndd	first	split_1	I	1	8	
driver72	2017-04-01 09:32:00	2017-04-01 10:24:00	52.0	Break	1.0	3.0	ndd	first	split_1	B_T2	1	8	
driver72	2017-04-01 10:24:00	2017-04-01 11:23:00	59.0	Idle	1.0	3.0	ndd	first	split_2	I	1	8	
driver72	2017-04-01 11:23:00	2017-04-01 12:03:00	40.0	Break	1.0	3.0	ndd	first	split_2	B_T3	1	8	
driver72	2017-04-01 12:03:00	2017-04-01 12:33:00	30.0	Idle	1.0	3.0	ndd	second	split_1	I	1	8	
